x,y,z,psi,n,p,Donor,Acceptor,NetDoping,R_SRH,R_Auger,Eg_eff,Eg_bgn,nie,EC,EV,phi_n,phi_p,ND_II,NA_II,mu_n_low,mu_p_low,E,Jn,Jp,J,grad_phi_n,grad_phi_p,Gn,Gp,G
3.281250000000e+01,7.734375000000e+00,0.000000000000e+00,-3.5617497567788087e-01,7.9885144251627684e+07,2.2390291905869082e+17,1.5177115003208974e+16,2.4828548852521232e+17,-2.3310837352200336e+17,-4.3083479831642805e+13,-7.4894893356111445e+12,1.0799139534698521e+00,1.1881622710724163e-02,7.2972996472046387e+12,8.9470205618754339e-01,-1.8521189728230875e-01,3.7548327724786550e-02,5.6640002523146676e-08,1.5177115003096004e+16,2.3908870764964525e+17,3.881785163846745e+02,1.753769621682299e+02,2.520633889986953e+01,7.420452228255412e-07,9.814039154613202e-05,9.826359869355188e-05,3.068773637276398e+02,2.659186935885972e-05,2.758054843905294e-16,1.829845850618437e-09,1.829846126423922e-09
3.125000000000e+01,7.734375000000e+00,0.000000000000e+00,-3.5617491160123566e-01,8.1470859931290373e+07,2.2390247085270525e+17,1.5177115003208974e+16,2.4828548852521232e+17,-2.3310837352200336e+17,-4.2649994431891195e+13,-7.4141068740455723e+12,1.0799139534698521e+00,1.1881622710724163e-02,7.2972996472046387e+12,8.9470199211089818e-01,-1.8521196135895396e-01,3.6870879832561078e-02,5.1603350729583506e-08,1.5177115003093762e+16,2.3908872540674237e+17,3.882257490357204e+02,1.753769558603294e+02,2.831862757777908e+01,7.938106236600043e-07,9.854338159345057e-05,9.847432736928247e-05,2.978650026842320e+02,2.905405026037580e-05,3.281851222450576e-16,1.791695069513481e-09,1.791695397698604e-09
3.281250000000e+01,8.593750000000e-01,0.000000000000e+00,1.3517071807667199e+01,6.6639980378244841e+19,1.0364060085219156e+07,8.9706256670929977e+19,9.8294736642103590e+17,8.8723309304508940e+19,-2.8406825175317227e+13,-1.4794327853509691e+14,9.7338444932682966e-01,1.1841112685374658e-01,3.4219104191142238e+13,-1.3031809479229047e+01,-1.4005193928555878e+01,1.2999999999984050e+01,1.2999688912266471e+01,6.7622933456419217e+19,9.8294736642098125e+17,5.287193340385239e+01,9.556445787942093e+01,7.720195934815142e+01,5.343892052554633e-05,8.874085012991802e-10,5.343977251667831e-05,1.745025106913791e-07,9.369883204261360e+00,1.914022849753617e-15,4.530878958888094e-09,4.530880872910944e-09
3.125000000000e+01,0.000000000000e+00,0.000000000000e+00,1.3520444342907524e+01,7.4098751242899571e+19,1.0120849788071688e+07,1.0000008999999999e+20,1.0000000000000000e+18,9.9000089999999992e+19,2.6115820677526539e+01,1.5116048920585575e+02,9.6889860114540849e-01,1.2289697503516769e-01,3.6519787416914266e+13,-1.3037424938560083e+01,-1.4006323539705491e+01,1.3000000000000004e+01,1.3000000000000004e+01,7.5098751268104258e+19,9.9999999999995315e+17,5.144403660209043e+01,9.613250551102561e+01,3.924404731599155e+01,9.532289119170652e-05,3.173594499285546e-10,9.532320855115646e-05,2.440016918428588e-07,3.334916748405755e+00,1.211306407590828e-15,1.135316493813660e-08,1.135316614944301e-08
3.437500000000e+01,1.718750000000e+00,0.000000000000e+00,1.3507175256179618e+01,4.8438934833753227e+19,1.1119801927129455e+07,6.4757458915078152e+19,9.3351446901720742e+17,6.3823944446060945e+19,-1.3559532926854584e+14,-5.1507274648179656e+14,9.8521215105886562e-01,1.0658342512171055e-01,2.8824207905056781e+13,-1.3015999076875449e+01,-1.4001211227934315e+01,1.2999999999977538e+01,1.2998132280634110e+01,4.9372454551619379e+19,9.3351446901712333e+17,5.709546587391877e+01,9.327934515930207e+01,1.500415276016026e+02,3.315387804561734e-05,3.712650330401712e-09,3.315749386118239e-05,1.326934884496601e-07,3.792906319110578e+01,2.358197902746866e-14,1.651545804127026e-17,2.359849448550993e-14
3.281250000000e+01,0.000000000000e+00,0.000000000000e+00,1.3520444342907524e+01,7.4098751242899571e+19,1.0120849788071688e+07,1.0000008999999999e+20,1.0000000000000000e+18,9.9000089999999992e+19,2.6115820677526539e+01,1.5116048920585575e+02,9.6889860114540849e-01,1.2289697503516769e-01,3.6519787416914266e+13,-1.3037424938560083e+01,-1.4006323539705491e+01,1.3000000000000004e+01,1.3000000000000004e+01,7.5098751268104258e+19,9.9999999999995315e+17,5.144403660210713e+01,9.613250551117117e+01,3.924404641761566e+01,5.446707665632954e-05,2.846570846405091e-10,5.446736131341418e-05,1.450397311709134e-07,3.065945236463888e+00,1.113550689554766e-15,6.730690184640883e-09,6.730691298191572e-09
3.437500000000e+01,8.593750000000e-01,0.000000000000e+00,1.3517071807672444e+01,6.6639980378244858e+19,1.0365503925480813e+07,8.9706256670929977e+19,9.8294736642103590e+17,8.8723309304508940e+19,-2.7970308716351020e+13,-1.4566989262606084e+14,9.7338444932682966e-01,1.1841112685374658e-01,3.4219104191142238e+13,-1.3031809479234292e+01,-1.4005193928561123e+01,1.2999999999989296e+01,1.2999693713935873e+01,6.7622933456419209e+19,9.8294736642098125e+17,5.287193340385595e+01,9.556446796701783e+01,7.720195914351399e+01,3.567609669192847e-05,8.775710831502592e-10,3.567696571026890e-05,1.114583213611234e-07,9.239372965647846e+00,1.868295563502913e-15,2.738917992187862e-09,2.738919860483426e-09
3.750000000000e+01,1.718750000000e+00,0.000000000000e+00,1.3507175256185647e+01,4.8438934833753235e+19,1.1120771972845048e+07,6.4757458915078152e+19,9.3351446901720742e+17,6.3823944446060945e+19,-1.3538288656260373e+14,-5.1426576110398156e+14,9.8521215105886562e-01,1.0658342512171055e-01,2.8824207905056781e+13,-1.3015999076881478e+01,-1.4001211227940344e+01,1.2999999999983567e+01,1.2998135287471094e+01,4.9372454551619379e+19,9.3351446901712333e+17,5.709546587391878e+01,9.327935321299864e+01,1.500415275721505e+02,2.520491611448727e-05,3.708804119476601e-09,2.520860397551892e-05,1.050698799225803e-07,3.788358769968507e+01,2.354326916611635e-14,1.003875252870585e-17,2.355330791864506e-14
3.437500000000e+01,0.000000000000e+00,0.000000000000e+00,1.3520444342907522e+01,7.4098751242899571e+19,1.0120849788071688e+07,1.0000008999999999e+20,1.0000000000000000e+18,9.9000089999999992e+19,2.6115820677526539e+01,1.5116048920585575e+02,9.6889860114540849e-01,1.2289697503516769e-01,3.6519787416914266e+13,-1.3037424938560081e+01,-1.4006323539705489e+01,1.3000000000000002e+01,1.3000000000000002e+01,7.5098751268104258e+19,9.9999999999995315e+17,5.144403660210821e+01,9.613250551118053e+01,3.924404635992656e+01,3.655558986980399e-05,2.802828671129945e-10,3.655587015267110e-05,9.585497913612816e-08,3.028264430332770e+00,1.099902119703929e-15,4.437230278503013e-09,4.437231378405133e-09
3.437500000000e+01,2.578125000000e+00,0.000000000000e+00,1.3491283420115771e+01,2.8452555367391969e+19,1.1781219353879174e+07,3.7618521958199919e+19,8.5658875888513984e+17,3.6761933199314780e+19,-3.9332216085130969e+14,-8.8004552587845125e+14,1.0008019213352692e+00,9.0993654845306887e-02,2.2990379186788137e+13,-1.2992312355673400e+01,-1.3993114277008669e+01,1.2999999999962933e+01,1.2992026940090561e+01,2.9309149049462735e+19,8.5658875888499187e+17,6.490136733336546e+01,8.958919335904601e+01,2.176406261500813e+02,2.969218098096389e-05,1.032764768219172e-08,2.970220215052915e-05,1.797634289549176e-07,1.072426806011973e+02,1.783514298223017e-13,1.915582401764127e-17,1.783705856463193e-13
3.750000000000e+01,2.578125000000e+00,0.000000000000e+00,1.3491283420124605e+01,2.8452555367391973e+19,1.1784560514916819e+07,3.7618521958199919e+19,8.5658875888513984e+17,3.6761933199314780e+19,-3.9289354568481106e+14,-8.7908651340179812e+14,1.0008019213352692e+00,9.0993654845306887e-02,2.2990379186788137e+13,-1.2992312355682234e+01,-1.3993114277017503e+01,1.2999999999971767e+01,1.2992036714235779e+01,2.9309149049462735e+19,8.5658875888499187e+17,6.490136733336546e+01,8.958921397894946e+01,2.176406261227814e+02,2.433223396948804e-05,1.032300825101514e-08,2.434249684802173e-05,1.525323552218965e-07,1.071453713176980e+02,1.781504887958198e-13,1.334896337051074e-17,1.781638377591902e-13
3.750000000000e+01,8.593750000000e-01,0.000000000000e+00,1.3517071807675512e+01,6.6639980378244858e+19,1.0365690317636056e+07,8.9706256670929977e+19,9.8294736642103590e+17,8.8723309304508940e+19,-2.7913956746030691e+13,-1.4537641050725216e+14,9.7338444932682966e-01,1.1841112685374658e-01,3.4219104191142238e+13,-1.3031809479237360e+01,-1.4005193928564191e+01,1.2999999999992363e+01,1.2999694333759688e+01,6.7622933456419209e+19,9.8294736642098125e+17,5.287193340385632e+01,9.556446919331496e+01,7.720195911245588e+01,2.585182663722259e-05,8.761995008786527e-10,2.585270087291404e-05,8.428319691451975e-08,9.225060413797417e+00,1.863311290787041e-15,1.979511163440317e-09,1.979513026751608e-09
4.062500000000e+01,1.718750000000e+00,0.000000000000e+00,1.3507175256187175e+01,4.8438934833753235e+19,1.1120829773058707e+07,6.4757458915078152e+19,9.3351446901720742e+17,6.3823944446060945e+19,-1.3537022815526930e+14,-5.1421767684719425e+14,9.8521215105886562e-01,1.0658342512171055e-01,2.8824207905056781e+13,-1.3015999076883006e+01,-1.4001211227941871e+01,1.2999999999985095e+01,1.2998135466626486e+01,4.9372454551619379e+19,9.3351446901712333e+17,5.709546587391879e+01,9.327935405898849e+01,1.500415275610343e+02,2.320471051989441e-05,3.708561018684919e-09,2.320841748971977e-05,9.522384109214337e-08,3.787846010253913e+01,2.354021490573963e-14,8.076997385870344e-18,2.354829190312550e-14
3.750000000000e+01,0.000000000000e+00,0.000000000000e+00,1.3520444342907524e+01,7.4098751242899571e+19,1.0120849788071688e+07,1.0000008999999999e+20,1.0000000000000000e+18,9.9000089999999992e+19,2.6115820677526539e+01,1.5116048920585575e+02,9.6889860114540849e-01,1.2289697503516769e-01,3.6519787416914266e+13,-1.3037424938560083e+01,-1.4006323539705491e+01,1.3000000000000004e+01,1.3000000000000004e+01,7.5098751268104258e+19,9.9999999999995315e+17,5.144403660210869e+01,9.613250551118475e+01,3.924404633391454e+01,2.607791226227336e-05,2.797181765366733e-10,2.607819198044990e-05,7.370005341034515e-08,3.024088609913926e+00,1.098388906170051e-15,3.409442013907170e-09,3.409443112296077e-09
4.062500000000e+01,2.578125000000e+00,0.000000000000e+00,1.3491283420126869e+01,2.8452555367391973e+19,1.1784769806759747e+07,3.7618521958199919e+19,8.5658875888513984e+17,3.6761933199314780e+19,-3.9286669703636000e+14,-8.7902644042524888e+14,1.0008019213352692e+00,9.0993654845306887e-02,2.2990379186788137e+13,-1.2992312355684499e+01,-1.3993114277019767e+01,1.2999999999974031e+01,1.2992037326402148e+01,2.9309149049462735e+19,8.5658875888499187e+17,6.490136733336547e+01,8.958921660569834e+01,2.176406261121572e+02,2.297996787661286e-05,1.032267365323350e-08,2.299028613250579e-05,1.428708280485473e-07,1.071324727172816e+02,1.781268027404184e-13,1.151852499061632e-17,1.781383212654090e-13
3.437500000000e+01,3.437500000000e+00,0.000000000000e+00,1.3469768273559884e+01,1.3507851925777281e+19,1.1034069284707393e+07,1.7585673393458412e+19,7.5942381948994214e+17,1.6826249573968470e+19,-6.6148153801133375e+14,-6.9942896198591650e+14,1.0172094049367386e+00,7.4586171243837499e-02,1.8121056680264102e+13,-1.2962593467316779e+01,-1.3979802872253517e+01,1.2999999999941959e+01,1.2976457139865326e+01,1.4267280997436973e+19,7.5942381948970342e+17,7.996720852814573e+01,8.773087061919715e+01,2.678099313970706e+02,2.705914744538797e-05,1.704242504924926e-08,2.707585389185290e-05,2.424477660747511e-07,1.856074397677340e+02,4.821195036379227e-13,2.530113709505181e-17,4.821448047750178e-13
3.750000000000e+01,3.437500000000e+00,0.000000000000e+00,1.3469768273571320e+01,1.3507851925777285e+19,1.1040594380244505e+07,1.7585673393458412e+19,7.5942381948994214e+17,1.6826249573968470e+19,-6.6108231100167750e+14,-6.9900683239209862e+14,1.0172094049367386e+00,7.4586171243837499e-02,1.8121056680264102e+13,-1.2962593467328215e+01,-1.3979802872264953e+01,1.2999999999953396e+01,1.2976477517596839e+01,1.4267280997436971e+19,7.5942381948970330e+17,7.996720852814579e+01,8.773090204912981e+01,2.678099313704681e+02,2.368441819042783e-05,1.704162078263536e-08,2.370139960074957e-05,2.151958463286112e-07,1.854774707621393e+02,4.817505002588792e-13,1.953407823404805e-17,4.817700343371133e-13
4.062500000000e+01,3.437500000000e+00,0.000000000000e+00,1.3469768273574285e+01,1.3507851925777287e+19,1.1041037024459628e+07,1.7585673393458412e+19,7.5942381948994214e+17,1.6826249573968470e+19,-6.6105522855892525e+14,-6.9897819630214962e+14,1.0172094049367386e+00,7.4586171243837499e-02,1.8121056680264102e+13,-1.2962593467331180e+01,-1.3979802872267918e+01,1.2999999999956360e+01,1.2976478899531051e+01,1.4267280997436971e+19,7.5942381948970330e+17,7.996720852814578e+01,8.773090759758387e+01,2.678099313593320e+02,2.281907042319259e-05,1.704151275439290e-08,2.283610757856845e-05,2.049805633217944e-07,1.854541751634024e+02,4.816783568708639e-13,1.757248428152328e-17,4.816959293551454e-13
3.437500000000e+01,3.867187500000e+00,0.000000000000e+00,1.3456761046146838e+01,8.5593522150804593e+18,9.9333910397086293e+06,1.1082942420602636e+19,7.0589130810091366e+17,1.0377051112501723e+19,-7.2295580506676225e+14,-4.7780646413593812e+14,1.0253400917210160e+00,6.6455484459560121e-02,1.6105063349746381e+13,-1.2945520896511594e+01,-1.3970860988232609e+01,1.2999999999927219e+01,1.2963893019733794e+01,9.2652500596947333e+18,7.0589130810063718e+17,9.268034014476335e+01,8.890795752155724e+01,3.244331112400634e+02,2.517662134391642e-05,2.377894562902269e-08,2.520004910470739e-05,3.442233251637392e-07,2.893132359354888e+02,1.139056496791915e-12,3.166159262148179e-17,1.139088158384537e-12
3.750000000000e+01,3.867187500000e+00,0.000000000000e+00,1.3456761046159452e+01,8.5593522150804654e+18,9.9408176765789781e+06,1.1082942420602636e+19,7.0589130810091366e+17,1.0377051112501723e+19,-7.2266372185685400e+14,-4.7761342433353356e+14,1.0253400917210160e+00,6.6455484459560121e-02,1.6105063349746381e+13,-1.2945520896524208e+01,-1.3970860988245223e+01,1.2999999999939833e+01,1.2963918780891470e+01,9.2652500596947313e+18,7.0589130810063706e+17,9.268034014476336e+01,8.890799082715604e+01,3.244331112175400e+02,2.319491349105134e-05,2.378811322218903e-08,2.321864405089415e-05,3.208877201190626e-07,2.891957565316370e+02,1.138915757696771e-12,2.715066377965137e-17,1.138942908360550e-12
4.062500000000e+01,3.867187500000e+00,0.000000000000e+00,1.3456761046162734e+01,8.5593522150804664e+18,9.9413302239649855e+06,1.1082942420602636e+19,7.0589130810091366e+17,1.0377051112501723e+19,-7.2264356381111175e+14,-4.7760010174245362e+14,1.0253400917210160e+00,6.6455484459560121e-02,1.6105063349746381e+13,-1.2945520896527491e+01,-1.3970860988248505e+01,1.2999999999943116e+01,1.2963920558083371e+01,9.2652500596947313e+18,7.0589130810063706e+17,9.268034014476336e+01,8.890799616689492e+01,3.244331112086144e+02,2.268886578626143e-05,2.378870778037664e-08,2.271265042143806e-05,3.126497088813680e-07,2.891766788078133e+02,1.138874949840896e-12,2.565295775247923e-17,1.138900602798648e-12
3.437500000000e+01,4.296875000000e+00,0.000000000000e+00,1.3441887303062618e+01,5.0833261955580447e+18,8.3861491018325016e+06,6.6155107233206559e+18,6.5051390700470195e+17,5.9649968163159532e+18,-7.3710775543182700e+14,-2.8443168408267606e+14,1.0334096965774051e+00,5.8385879603171070e-02,1.4326039868245711e+13,-1.2926612350999179e+01,-1.3960022047576585e+01,1.2999999999907589e+01,1.2947217715882887e+01,5.7338490904778486e+18,6.5051390700441024e+17,1.110053746858331e+02,9.219988912849564e+01,3.760174944846837e+02,2.416762340579162e-05,2.759306756228679e-08,2.419495645113230e-05,4.701757265922071e-07,3.841892185214919e+02,1.963499977301689e-12,4.091512814816782e-17,1.963540892429837e-12
3.750000000000e+01,4.296875000000e+00,0.000000000000e+00,1.3441887303076285e+01,5.0833261955580518e+18,8.3936506445272416e+06,6.6155107233206559e+18,6.5051390700470195e+17,5.9649968163159532e+18,-7.3692581957796462e+14,-2.8436147952855881e+14,1.0334096965774051e+00,5.8385879603171070e-02,1.4326039868245711e+13,-1.2926612351012846e+01,-1.3960022047590252e+01,1.2999999999921256e+01,1.2947248535471216e+01,5.7338490904778476e+18,6.5051390700440998e+17,1.110053746858332e+02,9.219992470102298e+01,3.760174944649557e+02,2.293797431743792e-05,2.761089390625533e-08,2.296554462186135e-05,4.498440499936288e-07,3.840820485356822e+02,1.964048190800634e-12,3.709817142937949e-17,1.964085288972064e-12
3.437500000000e+01,4.726562500000e+00,0.000000000000e+00,1.3424447042714517e+01,2.7789821153211750e+18,6.5121244172358122e+06,3.7401152818486738e+18,5.9434753865819328e+17,3.1457677431904804e+18,-7.3493019571275575e+14,-1.6887840462530269e+14,1.0414191057587872e+00,5.0376470421789006e-02,1.2754665972932334e+13,-1.2905167386060388e+01,-1.3946586491819174e+01,1.2999999999880075e+01,1.2925064326357134e+01,3.3733441741938268e+18,5.9434753865792064e+17,1.371516431391966e+02,9.800224754583765e+01,4.541299795849293e+02,2.341590381627220e-05,3.089630360087447e-08,2.344664063164067e-05,6.920875363709728e-07,5.257530892485272e+02,3.578482844294198e-12,5.724094360077103e-17,3.578540085237798e-12
3.750000000000e+01,4.726562500000e+00,0.000000000000e+00,1.3424447042729073e+01,2.7789821153211817e+18,6.5187121947359778e+06,3.7401152818486738e+18,5.9434753865819328e+17,3.1457677431904804e+18,-7.3483479640789975e+14,-1.6885648297546681e+14,1.0414191057587872e+00,5.0376470421789006e-02,1.2754665972932334e+13,-1.2905167386074943e+01,-1.3946586491833729e+01,1.2999999999894628e+01,1.2925099178512518e+01,3.3733441741938258e+18,5.9434753865792038e+17,1.371516431391967e+02,9.800228025242458e+01,4.541299795688182e+02,2.274464680788442e-05,3.092322800640383e-08,2.277554611457589e-05,6.756549059063775e-07,5.256735932419674e+02,3.580872201219808e-12,5.422231145075084e-17,3.580926423531259e-12
4.062500000000e+01,4.296875000000e+00,0.000000000000e+00,1.3441887303079856e+01,5.0833261955580518e+18,8.3941740583507922e+06,6.6155107233206559e+18,6.5051390700470195e+17,5.9649968163159532e+18,-7.3691312515699312e+14,-2.8435658106492356e+14,1.0334096965774051e+00,5.8385879603171070e-02,1.4326039868245711e+13,-1.2926612351016416e+01,-1.3960022047593823e+01,1.2999999999924826e+01,1.2947250684856565e+01,5.7338490904778476e+18,6.5051390700440998e+17,1.110053746858332e+02,9.219993045273586e+01,3.760174944570828e+02,2.262461602117338e-05,2.761211176576629e-08,2.265222528899139e-05,4.425940159420625e-07,3.840645166885730e+02,1.964097360757803e-12,3.579515328382609e-17,1.964133155911087e-12
4.062500000000e+01,4.726562500000e+00,0.000000000000e+00,1.3424447042732885e+01,2.7789821153211832e+18,6.5191748549250709e+06,3.7401152818486738e+18,5.9434753865819328e+17,3.1457677431904804e+18,-7.3482809650638900e+14,-1.6885494341608466e+14,1.0414191057587872e+00,5.0376470421789006e-02,1.2754665972932334e+13,-1.2905167386078755e+01,-1.3946586491837541e+01,1.2999999999898440e+01,1.2925101624861401e+01,3.3733441741938258e+18,5.9434753865792038e+17,1.371516431391968e+02,9.800228570882426e+01,4.541299795624001e+02,2.257503949423746e-05,3.092510401804202e-08,2.260596293384087e-05,6.697685286342441e-07,5.256601842647171e+02,3.581167532028264e-12,5.317244782803493e-17,3.581220704476092e-12
